event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,external-temperature,gps:fix-type-raw,height-above-ellipsoid,import-marked-outlier,lotek:crc-status,lotek:crc-status-text,mortality-status,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
23745290595,FALSE,49:58.0,-58.45881,6.88102,TRUE,0,-125,4.02E+08,23818,1118,48,6.88102,6.88102,0,-58.45881,-58.45881,4,0,2,98,175,258828,2191,128,151,35,95,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,338815.44,760841.9539,21N,Greenwich Mean Time,49:58.0
23752484042,FALSE,23:29.0,-56.60352,6.67694,TRUE,-27,-135,4.02E+08,201578,13177,8,6.67694,6.67694,B,-56.60352,-56.60352,4,0,2,102,244,354275,114695,128,161,21,21,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,543821.3917,738053.5731,21N,Greenwich Mean Time,23:29.0
23752484043,FALSE,04:08.0,-56.08704,7.14392,TRUE,0,-134,4.02E+08,213294,13868,0,7.14392,7.14392,B,-56.08704,-56.08704,1,0,2,77,0,713878,63728,128,35,102,202,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,600810.3206,789758.6611,21N,Greenwich Mean Time,04:08.0
23752484040,TRUE,35:32.0,-58.00047,6.78625,,0,-129,4.02E+08,919,604,50,6.78625,8.65199,1,-58.00047,-50.11799,4,0,4,100,293,3096,272,128,115,50,30,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,389442.043,750233.7191,21N,Greenwich Mean Time,35:32.0
23778716956,TRUE,55:35.0,-57.96033,6.7879,,0,-126,4.02E+08,425,247,58,6.7879,6.7879,2,-57.96033,-57.96033,4,0,3,68,354,827,217,128,6,4,255,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,393878.531,750407.1737,21N,Greenwich Mean Time,55:35.0
23778716957,TRUE,24:50.0,-57.9845,6.78586,,0,-128,4.02E+08,259,328,50,6.78586,6.78586,2,-57.9845,-57.9845,6,0,3,77,408,1016,66,128,250,30,110,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,391206.9079,750186.9871,21N,Greenwich Mean Time,24:50.0
23778716959,FALSE,24:50.0,-57.96496,6.79672,TRUE,0,-137,4.02E+08,8615,10317,0,6.79672,6.79672,B,-57.96496,-57.96496,2,0,3,57,130,233238,318,128,229,88,22,,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,393368.7872,751383.3372,21N,Greenwich Mean Time,24:50.0
23801731364,FALSE,26:47.0,-57.95952,6.80874,TRUE,0,-131,4.02E+08,7855,15457,8,6.80874,6.80874,B,-57.95952,-57.95952,1,0,3,59,0,28116,2194,128,8,124,202,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,393972.6165,752711.0829,21N,Greenwich Mean Time,26:47.0
23801731363,TRUE,54:26.0,-57.97723,6.78398,,0,-130,4.02E+08,1330,626,50,6.78398,6.78398,1,-57.97723,-57.97723,4,0,3,99,254,9149,193,128,229,88,22,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,392009.9437,749977.5065,21N,Greenwich Mean Time,54:26.0
23806590281,TRUE,51:22.0,-58.00884,6.78491,,-28,-129,4.02E+08,981,338,40,6.78491,6.78491,1,-58.00884,-58.00884,6,0,2,105,366,3698,260,128,108,147,121,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,388516.7062,750087.4824,21N,Greenwich Mean Time,51:22.0
23806590280,TRUE,58:11.0,-57.98699,6.7845,,0,-128,4.02E+08,342,166,58,6.7845,6.7845,2,-57.98699,-57.98699,4,0,3,127,182,435,268,128,196,207,148,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,390931.4155,750037.1828,21N,Greenwich Mean Time,58:11.0
23811275004,FALSE,52:24.0,-57.97458,6.77961,TRUE,0,-136,4.02E+08,222,197,8,6.77961,6.77961,A,-57.97458,-57.97458,3,0,3,79,307,496,99,128,137,181,156,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,392301.8425,749493.7648,21N,Greenwich Mean Time,52:24.0
23811275005,TRUE,42:13.0,-57.94185,6.76997,,0,-121,4.02E+08,1317,687,58,6.76997,6.76997,1,-57.94185,-57.94185,4,0,3,101,179,12545,138,128,201,189,205,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,395917.0023,748420.8232,21N,Greenwich Mean Time,42:13.0
23816390689,FALSE,34:55.0,-57.94573,6.78326,TRUE,0,-134,4.02E+08,20304,15040,8,6.78326,6.78326,B,-57.94573,-57.94573,1,0,2,45,0,25144,16394,128,201,189,205,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,395491.051,749891.0016,21N,Greenwich Mean Time,34:55.0
23816390686,FALSE,38:41.0,-57.99537,6.79486,TRUE,0,-131,4.02E+08,163,341,6,6.79486,6.79486,A,-57.99537,-57.99537,3,0,3,74,178,385,69,128,185,147,58,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,390007.6349,751184.4968,21N,Greenwich Mean Time,38:41.0
23816390685,TRUE,52:48.0,-57.98549,6.78228,,0,-126,4.02E+08,318,181,58,6.78228,6.78228,2,-57.98549,-57.98549,7,0,2,127,420,337,299,128,24,13,131,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,391096.6922,749791.399,21N,Greenwich Mean Time,52:48.0
23816390687,FALSE,30:03.0,-57.08203,6.28327,TRUE,0,-119,4.02E+08,14814,434,48,6.28327,6.28327,0,-57.08203,-57.08203,4,1,3,70,355,78505,2795,128,106,112,29,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,490926.5796,694518.724,21N,Greenwich Mean Time,30:03.0
23822386758,FALSE,18:49.0,-56.73377,6.22469,TRUE,-30,-131,4.02E+08,321426,13235,8,6.22469,6.22469,B,-56.73377,-56.73377,6,0,3,127,298,430829,239803,128,20,167,15,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,529451.339,688049.8106,21N,Greenwich Mean Time,18:49.0
23822386757,FALSE,32:15.0,-54.89544,6.01807,TRUE,0,-133,4.02E+08,67207,670,30,6.01807,6.01807,Z,-54.89544,-54.89544,4,0,2,95,191,487855,9258,128,216,71,69,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,732954.3674,665650.7723,21N,Greenwich Mean Time,32:15.0
23838169003,FALSE,05:54.0,-54.47568,5.06197,TRUE,-29,-139,4.02E+08,66591,1894,0,5.06197,5.06197,B,-54.47568,-54.47568,2,0,3,38,190,992116,4469,128,216,71,69,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,779895.1333,560058.6648,21N,Greenwich Mean Time,05:54.0
23556089435,TRUE,06:42.0,-69.97175,41.6548,,0,-120,4.02E+08,721,180,40,41.6548,41.6548,1,-69.97175,-69.97175,7,0,3,102,358,1466,354,128,75,24,193,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419088.0274,4611906.283,19N,Greenwich Mean Time,06:42.0
23566979256,FALSE,36:57.0,-69.96771,41.64426,TRUE,0,-133,4.02E+08,39968,11278,8,41.64426,41.64426,B,-69.96771,-69.96771,1,0,3,78,0,229561,6958,128,75,24,193,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419411.2825,4610732.306,19N,Greenwich Mean Time,36:57.0
23566979255,FALSE,56:05.0,-70.03693,41.61209,TRUE,0,-130,4.02E+08,2951,219,48,41.61209,41.61209,0,-70.03693,-70.03693,5,0,2,94,363,3743,2325,128,99,107,57,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,413603.7799,4607227.688,19N,Greenwich Mean Time,56:05.0
23566979253,TRUE,35:43.0,-69.98372,41.64118,,0,-123,4.02E+08,504,158,48,41.64118,41.64118,1,-69.98372,-69.98372,8,0,3,98,435,1064,238,128,172,46,162,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418074.0885,4610405.441,19N,Greenwich Mean Time,35:43.0
23573049977,TRUE,52:13.0,-69.98368,41.64914,,0,-123,4.02E+08,839,773,58,41.64914,41.64914,1,-69.98368,-69.98368,7,0,3,73,368,8750,80,128,210,210,250,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418087.5033,4611289.154,19N,Greenwich Mean Time,52:13.0
23573049975,TRUE,54:40.0,-69.97943,41.65349,,0,-124,4.02E+08,418,191,50,41.65349,41.65349,2,-69.97943,-69.97943,7,0,3,85,373,575,303,128,217,255,221,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418446.8985,4611768.079,19N,Greenwich Mean Time,54:40.0
23578556046,FALSE,24:33.0,-70.05094,41.61155,TRUE,0,-137,4.02E+08,13185,7680,8,41.61155,41.61155,B,-70.05094,-70.05094,2,0,3,73,66,332818,522,128,101,189,53,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,412435.7314,4607181.861,19N,Greenwich Mean Time,24:33.0
23578556043,TRUE,01:03.0,-69.98333,41.63985,,0,-123,4.02E+08,346,162,58,41.63985,41.63985,2,-69.98333,-69.98333,8,0,3,95,427,551,217,128,40,61,106,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418104.8848,4610257.409,19N,Greenwich Mean Time,01:03.0
23578556044,TRUE,13:30.0,-69.97034,41.64424,,0,-122,4.02E+08,739,320,48,41.64424,41.64424,1,-69.97034,-69.97034,8,0,3,102,415,4497,121,128,40,61,106,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419192.2345,4610732.547,19N,Greenwich Mean Time,13:30.0
23583899524,FALSE,02:38.0,-69.95846,41.64381,TRUE,0,-133,4.02E+08,1719,427,48,41.64381,41.64381,0,-69.95846,-69.95846,5,0,3,80,298,19002,155,128,30,102,61,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,420181.0549,4610673.74,19N,Greenwich Mean Time,02:38.0
23583899526,FALSE,39:59.0,-69.95832,41.68729,TRUE,-8,-122,4.02E+08,24963,1397,40,41.68729,41.68729,0,-69.95832,-69.95832,4,0,2,94,177,361586,1723,128,30,102,61,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,420246.3942,4615500.943,19N,Greenwich Mean Time,39:59.0
23590419254,FALSE,56:33.0,-70.23629,41.60143,TRUE,0,-131,4.02E+08,8123,1245,48,41.60143,41.60143,0,-70.23629,-70.23629,4,0,3,78,308,158869,415,128,193,9,186,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,396976.012,4606263.025,19N,Greenwich Mean Time,56:33.0
23590419253,FALSE,47:06.0,-70.24223,41.68114,TRUE,-14,-123,4.02E+08,13066,569,40,41.68114,41.68114,0,-70.24223,-70.24223,5,0,2,98,344,206720,825,128,92,143,178,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,396608.5163,4615119.938,19N,Greenwich Mean Time,47:06.0
23595119085,TRUE,26:25.0,-69.99071,41.63945,,0,-127,4.02E+08,579,196,48,41.63945,41.63945,1,-69.99071,-69.99071,6,0,2,73,362,1091,306,128,135,10,27,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,417489.7354,4610220.036,19N,Greenwich Mean Time,26:25.0
23595119086,FALSE,30:31.0,-69.97947,41.63967,TRUE,0,-129,4.02E+08,718,345,6,41.63967,41.63967,A,-69.97947,-69.97947,3,0,3,99,120,2906,177,128,52,133,178,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418426.1356,4610233.766,19N,Greenwich Mean Time,30:31.0
23595119084,TRUE,33:56.0,-69.9784,41.58603,,0,-125,4.02E+08,282,130,50,41.58603,41.58603,2,-69.9784,-69.9784,6,0,3,95,285,693,114,128,214,42,59,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418447.709,4604277.465,19N,Greenwich Mean Time,33:56.0
23600789601,TRUE,52:01.0,-69.97146,41.63416,,0,-127,4.02E+08,847,171,48,41.63416,41.63416,1,-69.97146,-69.97146,8,0,3,87,479,1473,486,128,214,42,59,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419086.3535,4609614.478,19N,Greenwich Mean Time,52:01.0
23600789602,TRUE,44:28.0,-69.93759,41.63501,,0,-125,4.02E+08,1207,518,48,41.63501,41.63501,1,-69.93759,-69.93759,5,0,3,100,284,9072,160,128,46,138,202,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,421908.4683,4609677.621,19N,Greenwich Mean Time,44:28.0
23600789604,FALSE,50:22.0,-69.7891,41.59963,TRUE,0,-122,4.02E+08,2838,1928,8,41.59963,41.59963,A,-69.7891,-69.7891,3,0,2,102,213,61478,131,128,36,50,160,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,434240.3173,4605625.814,19N,Greenwich Mean Time,50:22.0
23608530565,FALSE,08:08.0,-70.46875,41.61799,TRUE,-16,-130,4.02E+08,28319,1184,8,41.61799,41.61799,A,-70.46875,-70.46875,3,0,3,79,124,276157,2904,128,226,249,38,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,377635.2134,4608405.287,19N,Greenwich Mean Time,08:08.0
23608530564,FALSE,43:22.0,-69.90829,41.63693,TRUE,0,-133,4.02E+08,4428,849,40,41.63693,41.63693,0,-69.90829,-69.90829,4,0,2,80,291,34786,563,128,180,29,51,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,424351.1248,4609864.666,19N,Greenwich Mean Time,43:22.0
23617143146,FALSE,32:18.0,-69.96542,41.67972,TRUE,-30,-124,4.02E+08,4190,191,48,41.67972,41.67972,0,-69.96542,-69.96542,6,0,2,73,366,8666,2026,128,204,239,198,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419646.0908,4614667.085,19N,Greenwich Mean Time,32:18.0
23617143148,FALSE,26:18.0,-69.96603,41.6615,TRUE,0,-127,4.02E+08,7580,487,8,41.6615,41.6615,A,-69.96603,-69.96603,3,0,3,114,124,17190,3342,128,180,29,51,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419572.641,4612644.79,19N,Greenwich Mean Time,26:18.0
23628608648,TRUE,59:49.0,-69.96795,41.6458,,0,-130,4.02E+08,194,213,58,41.6458,41.6458,3,-69.96795,-69.96795,5,0,3,82,428,349,107,128,247,166,77,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419393.2152,4610903.507,19N,Greenwich Mean Time,59:49.0
23628608650,TRUE,41:17.0,-69.96656,41.6353,,0,-127,4.02E+08,310,265,58,41.6353,41.6353,2,-69.96656,-69.96656,4,0,3,98,364,756,126,128,15,69,161,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419495.9015,4609736.459,19N,Greenwich Mean Time,41:17.0
23628608652,FALSE,51:56.0,-69.87756,41.83764,TRUE,0,-123,4.02E+08,559,532,0,41.83764,41.83764,A,-69.87756,-69.87756,3,0,3,0,172,928,336,128,228,183,98,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,427137.7941,4632122.043,19N,Greenwich Mean Time,51:56.0
23628608653,FALSE,52:44.0,-69.36208,41.34824,TRUE,0,-129,4.02E+08,6187,8718,0,41.34824,41.34824,B,-69.36208,-69.36208,2,0,3,73,56,69147,553,128,228,183,98,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,469709.33,4577479.408,19N,Greenwich Mean Time,52:44.0
23628608651,FALSE,56:13.0,-70.17229,41.66125,TRUE,-23,-122,4.02E+08,5125,316,40,41.66125,41.66125,0,-70.17229,-70.17229,7,0,3,100,366,24516,1071,128,56,88,228,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,402399.7152,4612830.069,19N,Greenwich Mean Time,56:13.0
23641923342,TRUE,42:03.0,-69.96625,41.64513,,0,-125,4.02E+08,394,147,48,41.64513,41.64513,2,-69.96625,-69.96625,5,0,3,77,252,1012,153,128,191,203,156,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419533.9519,4610827.533,19N,Greenwich Mean Time,42:03.0
23641923343,TRUE,06:05.0,-69.95803,41.63259,,0,-125,4.02E+08,578,242,48,41.63259,41.63259,1,-69.95803,-69.95803,4,0,3,102,377,880,379,128,187,45,119,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,420203.0245,4609427.656,19N,Greenwich Mean Time,06:05.0
23647043153,FALSE,39:51.0,-70.03747,41.60466,TRUE,0,-123,4.02E+08,2165,212,40,41.60466,41.60466,0,-70.03747,-70.03747,6,0,3,82,295,5171,906,128,21,202,100,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,413548.8673,4606403.324,19N,Greenwich Mean Time,39:51.0
23647043152,FALSE,16:53.0,-69.96915,41.62425,TRUE,0,-122,4.02E+08,2107,165,48,41.62425,41.62425,0,-69.96915,-69.96915,9,0,3,98,463,5980,742,128,21,202,100,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419266.3931,4608512.07,19N,Greenwich Mean Time,16:53.0
23647043151,TRUE,31:12.0,-69.99761,41.64159,,0,-125,4.02E+08,539,128,48,41.64159,41.64159,1,-69.99761,-69.99761,6,0,3,90,310,1273,227,128,230,0,120,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,416917.8181,4610464.253,19N,Greenwich Mean Time,31:12.0
23650700188,TRUE,31:56.0,-69.98833,41.65676,,0,-126,4.02E+08,908,278,40,41.65676,41.65676,1,-69.98833,-69.98833,7,0,3,121,374,1362,604,128,24,232,173,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,417709.9862,4612139.586,19N,Greenwich Mean Time,31:56.0
23650700189,FALSE,01:17.0,-70.0895,41.64139,TRUE,0,-124,4.02E+08,2680,729,48,41.64139,41.64139,0,-70.0895,-70.0895,8,0,3,100,431,40066,179,128,24,232,173,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,409264.7207,4610534.675,19N,Greenwich Mean Time,01:17.0
23654764525,TRUE,17:08.0,-69.97188,41.64433,,0,-124,4.02E+08,464,202,48,41.64433,41.64433,2,-69.97188,-69.97188,8,0,2,80,424,1628,132,128,103,252,51,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419064.0979,4610743.984,19N,Greenwich Mean Time,17:08.0
23654764526,TRUE,31:31.0,-70.00111,41.60903,,0,-126,4.02E+08,466,248,50,41.60903,41.60903,2,-70.00111,-70.00111,7,0,3,116,354,691,314,128,188,135,193,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,416584.3699,4606852.703,19N,Greenwich Mean Time,31:31.0
23659265926,FALSE,45:22.0,-70.10453,41.61519,TRUE,0,-124,4.02E+08,4481,218,48,41.61519,41.61519,0,-70.10453,-70.10453,8,0,3,79,470,17913,1120,128,74,143,187,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,407975.7249,4607641.77,19N,Greenwich Mean Time,45:22.0
23659265928,FALSE,14:55.0,-70.02978,41.62467,TRUE,0,-123,4.02E+08,1780,247,48,41.62467,41.62467,0,-70.02978,-70.02978,9,0,3,99,504,8457,374,128,232,158,6,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,414216.1943,4608617.229,19N,Greenwich Mean Time,14:55.0
23685342649,FALSE,21:31.0,-70.03578,41.62241,TRUE,0,-135,4.02E+08,55738,8937,8,41.62241,41.62241,B,-70.03578,-70.03578,2,0,3,94,54,517189,6006,128,10,255,224,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,413713.3563,4608372.3,19N,Greenwich Mean Time,21:31.0
23685342648,FALSE,25:23.0,-70.01041,41.62073,TRUE,0,-125,4.02E+08,627,1743,6,41.62073,41.62073,B,-70.01041,-70.01041,2,0,3,46,66,2835,138,128,20,40,0,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,415824.6699,4608160.711,19N,Greenwich Mean Time,25:23.0
23685342645,TRUE,19:16.0,-70.01635,41.6251,,0,-124,4.02E+08,650,185,48,41.6251,41.6251,1,-70.01635,-70.01635,7,0,3,97,353,1576,267,128,97,237,58,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,415335.5308,4608651.698,19N,Greenwich Mean Time,19:16.0
23685342647,TRUE,57:37.0,-69.9799,41.62824,,0,-121,4.02E+08,193,238,58,41.62824,41.62824,3,-69.9799,-69.9799,6,0,3,99,286,1251,29,128,111,143,129,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418375.9029,4608965.172,19N,Greenwich Mean Time,57:37.0
23704328328,FALSE,40:59.0,-69.96801,41.63504,TRUE,0,-138,4.02E+08,6943,12318,8,41.63504,41.63504,B,-69.96801,-69.96801,1,0,2,45,0,13682,3523,128,120,237,113,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419374.8066,4609708.947,19N,Greenwich Mean Time,40:59.0
23704328329,FALSE,39:04.0,-69.97047,41.63296,TRUE,0,-132,4.02E+08,5816,12530,0,41.63296,41.63296,B,-69.97047,-69.97047,2,0,3,105,54,203423,166,128,114,4,120,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,419167.3129,4609480.321,19N,Greenwich Mean Time,39:04.0
23704328326,TRUE,42:42.0,-69.99677,41.63039,,0,-122,4.02E+08,154,227,56,41.63039,41.63039,3,-69.99677,-69.99677,5,0,3,99,305,945,25,128,114,4,120,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,416973.4011,4609219.977,19N,Greenwich Mean Time,42:42.0
23716047972,FALSE,52:11.0,-70.00622,41.64937,TRUE,0,-132,4.02E+08,5950,452,48,41.64937,41.64937,0,-70.00622,-70.00622,4,0,3,81,332,23210,1525,128,240,79,25,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,416210.8394,4611336.352,19N,Greenwich Mean Time,52:11.0
23716047974,FALSE,10:49.0,-69.99216,41.60747,TRUE,0,-131,4.02E+08,69823,7511,8,41.60747,41.60747,B,-69.99216,-69.99216,1,0,3,84,0,134420,36269,128,112,145,234,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,417328.1293,4606670.891,19N,Greenwich Mean Time,10:49.0
23716047973,FALSE,12:46.0,-69.64892,41.55732,TRUE,0,-126,4.02E+08,11421,1119,47,41.55732,41.55732,0,-69.64892,-69.64892,8,0,3,101,483,202227,645,128,100,68,115,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,445886.9823,4600831.157,19N,Greenwich Mean Time,12:46.0
23716047970,TRUE,45:05.0,-70.00495,41.6284,,0,-127,4.02E+08,176,222,58,41.6284,41.6284,3,-70.00495,-70.00495,6,0,2,124,300,238,129,128,4,19,246,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,416289.4599,4609006.948,19N,Greenwich Mean Time,45:05.0
23724543044,TRUE,19:01.0,-69.97584,41.62792,,0,-127,4.02E+08,386,207,58,41.62792,41.62792,2,-69.97584,-69.97584,7,0,3,60,350,758,195,128,178,50,139,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418713.6963,4608925.81,19N,Greenwich Mean Time,19:01.0
23724543045,FALSE,08:33.0,-69.06546,39.23038,TRUE,0,-125,4.02E+08,54348,296,30,39.23038,39.23038,Z,-69.06546,-69.06546,6,0,2,98,289,239352,12340,128,4,19,246,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,494350.131,4342344.647,19N,Greenwich Mean Time,08:33.0
23728725240,FALSE,17:31.0,,,TRUE,,-136,4.02E+08,,,,,,,,,1,0,,,0,,,128,14,17,86,,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,,,,Greenwich Mean Time,17:31.0
23728725238,TRUE,19:25.0,-62.4315,33.32131,,0,-117,4.02E+08,1199,282,50,33.32131,35.01037,1,-62.4315,-70.67054,8,1,3,101,455,3444,417,128,34,84,153,1,,,,,,,,,argos-doppler-shift,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,552913.9198,3687052.53,20N,Greenwich Mean Time,19:25.0
